ENSG00000013503	"Hsap38.chr12.106472371.106475922.-"
ENSG00000197565	"Hsap38.chrX.108279100.108282012.+"
ENSG00000267924	"Hsap38.chr19.23853552.23854364.-"
ENSG00000259564	"Hsap38.chr15.61899415.61900488.+"
ENSG00000174125	"Hsap38.chr4.38851325.38851816.+"
ENSG00000225330	"Hsap38.chr21.39718286.39718660.-"
ENSG00000249061	"Hsap38.chr5.87088075.87088815.+"
ENSG00000228065	"Hsap38.chr10.65599903.65600340.-"
ENSG00000235448	"Hsap38.chr9.12742698.12743378.-"
ENSG00000180773	"Hsap38.chr11.93173896.93174873.-"
ENSG00000284837	"Hsap38.chr17.5851251.5852216.+"
ENSG00000285471	"Hsap38.chr17.5851251.5852216.+"
ENSG00000248360	"Hsap38.chr4.14757075.14759981.+"
ENSG00000170091	"Hsap38.chr5.174124854.174125156.-"
ENSG00000274090	"Hsap38.chr13.55580769.55581074.-"
ENSG00000257759	"Hsap38.chr14.70480603.70482630.+"
ENSG00000259158	"Hsap38.chr14.70480603.70482630.+"
ENSG00000262943	"Hsap38.chr17.6877129.6878115.-"
ENSG00000179915	"Hsap38.chr2.50253061.50253936.-"
ENSG00000234580	"Hsap38.chr10.44597967.44598365.+"
ENSG00000132912	"Hsap38.chr5.150746289.150747458.+"
ENSG00000039123	"Hsap38.chr5.55375843.55376544.-"
ENSG00000229976	"Hsap38.chr20.39804000.39804386.+"
ENSG00000278540	"Hsap38.chr17.37334963.37335943.+"
ENSG00000272980	"Hsap38.chr6.167081432.167082997.-"
ENSG00000197386	"Hsap38.chr4.3162575.3163318.-"
ENSG00000184611	"Hsap38.chr2.162791523.162792371.-"
ENSG00000234570	"Hsap38.chrX.62881254.62882204.+"
ENSG00000249141	"Hsap38.chr6.166895299.166896111.+"
ENSG00000172954	"Hsap38.chr2.30596321.30597913.-"
ENSG00000138411	"Hsap38.chr2.196302416.196303315.-"
ENSG00000164188	"Hsap38.chr5.36292118.36293461.-"
ENSG00000174016	"Hsap38.chrX.80408671.80410032.+"
ENSG00000168004	"Hsap38.chr11.63484414.63484899.+"
ENSG00000203923	"Hsap38.chrX.145250466.145251482.-"
ENSG00000132874	"Hsap38.chr18.45532851.45533657.-"
ENSG00000213462	"Hsap38.chr7.64991215.64993059.-"
ENSG00000260084	"Hsap38.chr16.68585367.68586329.-"
ENSG00000248109	"Hsap38.chr5.148233961.148235298.+"
ENSG00000154655	"Hsap38.chr18.6379404.6380234.-"
ENSG00000174132	"Hsap38.chr5.100556673.100557344.-"
ENSG00000253901	"Hsap38.chr8.91560619.91564467.+"
ENSG00000285016	"Hsap38.chr2.111589402.111589830.+"
ENSG00000280878	"Hsap38.chr2.111589402.111589830.+"
ENSG00000172965	"Hsap38.chr2.111080914.111081759.+"
ENSG00000233098	"Hsap38.chr17.20918862.20919635.+"
ENSG00000008226	"Hsap38.chr3.38071810.38072670.-"
ENSG00000226605	"Hsap38.chr2.62837435.62839717.+"
ENSG00000273674	"Hsap38.chr15.50871645.50872229.-"
ENSG00000153558	"Hsap38.chr3.33281926.33283440.-"
ENSG00000153093	"Hsap38.chr2.110917162.110918145.+"
ENSG00000248905	"Hsap38.chr15.32891942.32892349.-"
ENSG00000163006	"Hsap38.chr2.108800848.108803160.-"
ENSG00000011677	"Hsap38.chrX.152237621.152238526.-"
ENSG00000011677	"Hsap38.chrX.152279290.152280195.-"
ENSG00000205916	"Hsap38.chrY.24877772.24879652.-"
ENSG00000153107	"Hsap38.chr2.111762049.111762471.+"
ENSG00000223838	"Hsap38.chr7.19458824.19460269.-"
ENSG00000102780	"Hsap38.chr13.42142246.42143097.-"
ENSG00000107201	"Hsap38.chr9.32512580.32513290.+"
ENSG00000258700	"Hsap38.chr14.46179564.46181123.-"
ENSG00000183840	"Hsap38.chr2.132532349.132533224.+"
ENSG00000157502	"Hsap38.chrX.106191325.106192122.-"
ENSG00000166073	"Hsap38.chr15.39838519.39839025.+"
ENSG00000188877	"Hsap38.chr8.43328489.43329427.-"
ENSG00000214510	"Hsap38.chr5.148276806.148277447.-"
ENSG00000168216	"Hsap38.chr6.69724574.69724897.+"
ENSG00000253656	"Hsap38.chr8.130618881.130619159.-"
ENSG00000272162	"Hsap38.chr6.10915231.10915569.-"
ENSG00000115825	"Hsap38.chr2.37298559.37299257.-"
ENSG00000258619	"Hsap38.chr14.32241814.32242161.-"
ENSG00000238171	"Hsap38.chr2.181092893.181093171.+"
ENSG00000080298	"Hsap38.chr9.3316164.3316751.+"
ENSG00000160321	"Hsap38.chr19.21981506.21982138.+"
ENSG00000038210	"Hsap38.chr4.25240729.25242012.-"
ENSG00000281028	"Hsap38.chr4.25240729.25242012.-"
ENSG00000165105	"Hsap38.chr9.83049762.83052461.-"
ENSG00000112902	"Hsap38.chr5.9259614.9262688.+"
ENSG00000229140	"Hsap38.chr8.128804385.128807159.+"
ENSG00000164684	"Hsap38.chr8.80652393.80653514.+"
ENSG00000272780	"Hsap38.chr17.21569255.21569695.-"
ENSG00000248428	"Hsap38.chr5.110988836.110989861.+"
ENSG00000203756	"Hsap38.chr6.129839379.129839861.+"
ENSG00000183668	"Hsap38.chr19.43242873.43244672.-"
ENSG00000232023	"Hsap38.chr2.228606753.228607544.+"
ENSG00000165322	"Hsap38.chr10.31893766.31895559.+"
ENSG00000273507	"Hsap38.chr13.39207894.39208457.-"
ENSG00000233382	"Hsap38.chrX.120186329.120188884.+"
ENSG00000083123	"Hsap38.chr6.80140187.80141221.-"
ENSG00000158813	"Hsap38.chrX.69784009.69787347.-"
ENSG00000258545	"Hsap38.chrX.120047693.120050023.-"
ENSG00000279662	"Hsap38.chr16.10448844.10449203.-"
ENSG00000198346	"Hsap38.chr19.53474828.53475517.-"
ENSG00000261701	"Hsap38.chr16.72068013.72068738.+"
ENSG00000166669	"Hsap38.chr16.10418516.10419760.-"
ENSG00000255545	"Hsap38.chr11.134493582.134494664.-"
ENSG00000049192	"Hsap38.chr5.65165989.65168763.+"
ENSG00000189212	"Hsap38.chr7.35096291.35097352.+"
ENSG00000228412	"Hsap38.chr6.19766849.19770697.+"
ENSG00000249494	"Hsap38.chr5.119025725.119026234.-"
ENSG00000032742	"Hsap38.chr13.20681253.20682062.-"
ENSG00000145743	"Hsap38.chr5.108209256.108209969.-"
ENSG00000146090	"Hsap38.chr5.180150603.180151304.+"
ENSG00000006831	"Hsap38.chr12.1712485.1713423.-"
ENSG00000167904	"Hsap38.chr8.55720219.55720737.+"
ENSG00000150636	"Hsap38.chr18.68786123.68787811.-"
ENSG00000230079	"Hsap38.chrX.136296968.136297633.-"
ENSG00000255494	"Hsap38.chr8.12807787.12808707.+"
ENSG00000136104	"Hsap38.chr13.50985693.50987858.+"
ENSG00000154645	"Hsap38.chr21.17909463.17910296.-"
ENSG00000249426	"Hsap38.chr5.118765202.118765723.+"
ENSG00000249128	"Hsap38.chr5.118622499.118622843.-"
ENSG00000259647	"Hsap38.chr15.30015283.30015816.-"
ENSG00000118507	"Hsap38.chr6.131235820.131237655.-"
ENSG00000183117	"Hsap38.chr8.4856373.4859603.+"
ENSG00000164190	"Hsap38.chr5.36917547.36919037.-"
ENSG00000138829	"Hsap38.chr5.128294058.128297246.-"
ENSG00000132204	"Hsap38.chr18.1338307.1339428.+"
ENSG00000114948	"Hsap38.chr2.206496100.206498832.+"
ENSG00000272168	"Hsap38.chr6.22176001.22177773.-"
ENSG00000215158	"Hsap38.chr5.34223517.34224164.+"
ENSG00000227436	"Hsap38.chr7.23620929.23621639.-"
ENSG00000169193	"Hsap38.chr7.23620929.23621639.-"
ENSG00000137845	"Hsap38.chr15.58652971.58653567.-"
ENSG00000121988	"Hsap38.chr2.135415101.135416984.+"
ENSG00000180509	"Hsap38.chr21.34494800.34495087.-"
ENSG00000265533	"Hsap38.chr18.67746292.67746960.+"
ENSG00000225264	"Hsap38.chr7.29642752.29643585.-"
ENSG00000277112	"Hsap38.chr20.30657798.30659195.+"
ENSG00000140396	"Hsap38.chr8.70338708.70339625.+"
ENSG00000236664	"Hsap38.chr2.177975036.177977675.+"
ENSG00000248131	"Hsap38.chr5.12664990.12665370.-"
ENSG00000284741	"Hsap38.chr2.177975036.177977675.+"
ENSG00000258751	"Hsap38.chr14.48413627.48415069.+"
ENSG00000249738	"Hsap38.chr5.159500393.159502411.+"
ENSG00000140015	"Hsap38.chr14.62874629.62875447.+"
ENSG00000246662	"Hsap38.chr8.93667596.93669557.+"
ENSG00000236778	"Hsap38.chr13.51511491.51512480.-"
ENSG00000283413	"Hsap38.chr5.159500393.159502411.+"
ENSG00000163075	"Hsap38.chr2.119622372.119623040.+"
ENSG00000115919	"Hsap38.chr2.143009081.143010745.+"
ENSG00000022567	"Hsap38.chr8.141260603.141261856.+"
ENSG00000128655	"Hsap38.chr2.177975036.177977675.+"
ENSG00000275496	"Hsap38.chr21.6246212.6247171.+"
ENSG00000101188	"Hsap38.chr20.62746964.62747257.+"
ENSG00000250697	"Hsap38.chr5.33125686.33128175.+"
ENSG00000258868	"Hsap38.chr14.49065638.49066246.+"
ENSG00000232125	"Hsap38.chr2.206681230.206681598.-"
ENSG00000230490	"Hsap38.chr13.33421458.33422132.+"
ENSG00000145819	"Hsap38.chr5.142986947.142987987.-"
ENSG00000149548	"Hsap38.chr11.124964521.124965033.-"
ENSG00000249631	"Hsap38.chr4.11796092.11796763.+"
ENSG00000075213	"Hsap38.chr7.84064784.84067297.+"
ENSG00000285095	"Hsap38.chr18.32659033.32659479.+"
ENSG00000284762	"Hsap38.chr5.77384647.77385324.-"
ENSG00000141441	"Hsap38.chr18.32399221.32400720.+"
ENSG00000228751	"Hsap38.chr7.95350924.95351625.+"
ENSG00000234323	"Hsap38.chr9.106182559.106185678.-"
ENSG00000168807	"Hsap38.chr16.69246151.69246822.-"
ENSG00000082074	"Hsap38.chr5.39239052.39239525.+"
ENSG00000196712	"Hsap38.chr17.31180348.31181082.+"
ENSG00000112297	"Hsap38.chr6.106408640.106409149.+"
ENSG00000188153	"Hsap38.chrX.108646016.108647806.-"
ENSG00000131401	"Hsap38.chr19.50337281.50337526.-"
ENSG00000186453	"Hsap38.chr2.24195043.24195636.-"
ENSG00000219626	"Hsap38.chr2.24098399.24099178.+"
ENSG00000066427	"Hsap38.chr14.92045525.92046448.-"
ENSG00000240770	"Hsap38.chr21.17771648.17771971.-"
ENSG00000131408	"Hsap38.chr19.50349888.50350235.-"
ENSG00000280623	"Hsap38.chr22.23538802.23540742.+"
ENSG00000276087	"Hsap38.chr2.24131824.24132222.-"
ENSG00000113231	"Hsap38.chr5.77384647.77385324.-"
ENSG00000144061	"Hsap38.chr2.110135937.110137580.+"
ENSG00000115947	"Hsap38.chr2.147931553.147932080.+"
ENSG00000122574	"Hsap38.chr7.29910618.29910992.+"
ENSG00000266602	"Hsap38.chr18.1517139.1518845.-"
ENSG00000266450	"Hsap38.chr18.1703048.1703923.+"
ENSG00000171241	"Hsap38.chr16.46588825.46589301.+"
ENSG00000105852	"Hsap38.chr7.95382715.95383737.+"
ENSG00000115306	"Hsap38.chr2.54507894.54508931.-"
ENSG00000164402	"Hsap38.chr5.132803948.132804496.+"
ENSG00000164283	"Hsap38.chr5.55000722.55001075.+"
ENSG00000137872	"Hsap38.chr15.47279077.47279910.-"
ENSG00000282933	"Hsap38.chrX.119964973.119965425.+"
ENSG00000204406	"Hsap38.chr2.148190714.148193374.+"
ENSG00000182240	"Hsap38.chr21.41193190.41193861.-"
ENSG00000253584	"Hsap38.chr5.105001893.105002894.-"
ENSG00000251574	"Hsap38.chr5.104520548.104524396.+"
ENSG00000197771	"Hsap38.chr10.119886051.119886656.+"
ENSG00000273000	"Hsap38.chr22.23666420.23668009.+"
ENSG00000155886	"Hsap38.chr9.19536422.19540273.-"
ENSG00000064270	"Hsap38.chr16.84456232.84458286.+"
ENSG00000272578	"Hsap38.chr22.23666420.23668009.+"
ENSG00000282998	"Hsap38.chr2.49301995.49303260.+"
ENSG00000170820	"Hsap38.chr2.49009110.49010420.-"
ENSG00000225484	"Hsap38.chr10.79751995.79752237.+"
ENSG00000228315	"Hsap38.chr22.23666420.23668009.+"
ENSG00000129535	"Hsap38.chr14.24111642.24112382.-"
ENSG00000249998	"Hsap38.chr4.17001296.17002039.+"
ENSG00000249998	"Hsap38.chr4.17001939.17002682.+"
ENSG00000280109	"Hsap38.chr21.41184019.41184330.-"
ENSG00000152894	"Hsap38.chr6.128298670.128299458.+"
ENSG00000157869	"Hsap38.chr4.13420402.13420710.+"
ENSG00000230782	"Hsap38.chr9.106988978.106989310.-"
ENSG00000104237	"Hsap38.chr8.54693198.54694211.-"
ENSG00000282890	"Hsap38.chr2.49009110.49010420.-"
ENSG00000148143	"Hsap38.chr9.106988978.106989310.-"
ENSG00000196639	"Hsap38.chr3.11250334.11250747.-"
ENSG00000134532	"Hsap38.chr12.23820795.23821625.-"
ENSG00000248457	"Hsap38.chr5.12919026.12919547.-"
ENSG00000197161	"Hsap38.chr11.48349558.48350808.+"
ENSG00000241170	"Hsap38.chr11.74878034.74880190.-"
ENSG00000130224	"Hsap38.chrX.115118789.115119955.+"
ENSG00000166435	"Hsap38.chr11.74878034.74880190.-"
ENSG00000107077	"Hsap38.chr9.7156664.7157803.-"
ENSG00000266368	"Hsap38.chr17.11974790.11975371.+"
ENSG00000007174	"Hsap38.chr17.11862142.11864754.-"
ENSG00000205940	"Hsap38.chr4.13334225.13334857.-"
ENSG00000164253	"Hsap38.chr5.77477168.77479051.+"
ENSG00000256087	"Hsap38.chr19.52054661.52055236.+"
ENSG00000278903	"Hsap38.chr21.6342509.6343216.-"
ENSG00000265817	"Hsap38.chr8.94414291.94414836.-"
ENSG00000206579	"Hsap38.chr8.55302508.55304067.-"
ENSG00000120594	"Hsap38.chr10.20121587.20121913.-"
ENSG00000120725	"Hsap38.chr5.139005673.139009530.-"
ENSG00000197275	"Hsap38.chr8.94414291.94414836.-"
ENSG00000271826	"Hsap38.chrX.115538221.115538781.-"
ENSG00000251027	"Hsap38.chr5.106900994.106901704.-"
ENSG00000221994	"Hsap38.chrX.47985511.47986242.+"
ENSG00000165973	"Hsap38.chr11.20690105.20692276.-"
ENSG00000233358	"Hsap38.chr6.22989715.22990188.-"
ENSG00000224184	"Hsap38.chr2.12521964.12524075.-"
ENSG00000095951	"Hsap38.chr6.12143336.12143998.+"
ENSG00000111863	"Hsap38.chr6.11786948.11787841.+"
ENSG00000166439	"Hsap38.chr11.74758779.74760293.-"
ENSG00000169247	"Hsap38.chr5.148945306.148947597.+"
ENSG00000178852	"Hsap38.chr17.47381802.47382692.-"
ENSG00000147118	"Hsap38.chrX.47985511.47986242.+"
ENSG00000197779	"Hsap38.chrX.47902908.47904011.+"
ENSG00000155792	"Hsap38.chr8.119875245.119875970.-"
ENSG00000188921	"Hsap38.chr9.21020930.21022156.+"
ENSG00000249454	"Hsap38.chr5.55077319.55078152.-"
ENSG00000134444	"Hsap38.chr18.62193325.62193699.-"
ENSG00000107779	"Hsap38.chr10.86864204.86864929.+"
ENSG00000248663	"Hsap38.chr5.117528879.117529811.-"
ENSG00000084676	"Hsap38.chr2.24533258.24533851.-"
ENSG00000230448	"Hsap38.chr2.13734081.13737317.-"
ENSG00000227718	"Hsap38.chr2.13734081.13737317.-"
ENSG00000283003	"Hsap38.chr16.9584712.9588560.-"
ENSG00000113396	"Hsap38.chr5.128606444.128607559.-"
ENSG00000248634	"Hsap38.chr5.128734104.128734592.+"
ENSG00000204740	"Hsap38.chr10.19088807.19092655.-"
ENSG00000237750	"Hsap38.chr2.162791523.162792371.-"
ENSG00000243156	"Hsap38.chr22.17934114.17935208.+"
ENSG00000280780	"Hsap38.chr5.147606961.147607662.-"
ENSG00000176049	"Hsap38.chr5.147716065.147718137.-"
ENSG00000156535	"Hsap38.chr6.73709793.73710551.+"
ENSG00000274333	"Hsap38.chr21.5573803.5574762.-"
ENSG00000173809	"Hsap38.chr19.32783801.32784154.-"
ENSG00000251402	"Hsap38.chr8.12417273.12417689.-"
ENSG00000250447	"Hsap38.chr5.53805283.53806941.+"
ENSG00000171587	"Hsap38.chr21.40024118.40026823.-"
ENSG00000168214	"Hsap38.chr4.26166922.26167881.-"
ENSG00000148516	"Hsap38.chr10.31444840.31446330.-"
ENSG00000261122	"Hsap38.chr16.35743128.35743853.-"
ENSG00000264515	"Hsap38.chr19.29462756.29464936.+"
ENSG00000261259	"Hsap38.chr16.33020490.33020921.+"
ENSG00000248858	"Hsap38.chr8.92765270.92765698.-"
ENSG00000065809	"Hsap38.chr10.14743929.14744867.-"
ENSG00000147642	"Hsap38.chr8.109675655.109676539.+"
ENSG00000196586	"Hsap38.chr6.75901359.75903599.-"
ENSG00000229315	"Hsap38.chr6.100029763.100031130.+"
ENSG00000266952	"Hsap38.chr18.64227736.64228776.-"
ENSG00000152034	"Hsap38.chr6.99970988.99973036.-"
ENSG00000196459	"Hsap38.chrX.13728380.13729012.+"
ENSG00000267134	"Hsap38.chr18.64227736.64228776.-"
ENSG00000150764	"Hsap38.chr11.112009502.112010182.+"
ENSG00000165675	"Hsap38.chrX.130817648.130818142.+"
ENSG00000237036	"Hsap38.chr10.31285649.31286704.+"
ENSG00000272381	"Hsap38.chr10.31230325.31230780.-"
ENSG00000181704	"Hsap38.chrX.68526420.68526866.-"
ENSG00000104327	"Hsap38.chr8.90092638.90093045.-"
ENSG00000164649	"Hsap38.chr7.21931137.21931832.+"
ENSG00000245729	"Hsap38.chr5.8377212.8378660.+"
ENSG00000282381	"Hsap38.chr7.65304993.65305409.+"
ENSG00000104427	"Hsap38.chr8.78701432.78701812.-"
ENSG00000115252	"Hsap38.chr2.182215446.182218211.+"
ENSG00000104432	"Hsap38.chr8.78768972.78769814.+"
ENSG00000152207	"Hsap38.chr13.48699897.48700748.+"
ENSG00000158528	"Hsap38.chr7.94983180.94984190.-"
ENSG00000205133	"Hsap38.chr8.92991586.92992068.+"
ENSG00000185736	"Hsap38.chr10.1260114.1261472.+"
ENSG00000233056	"Hsap38.chr21.42919897.42920622.-"
ENSG00000141255	"Hsap38.chr17.3455988.3457541.+"
ENSG00000105877	"Hsap38.chr7.21621760.21622686.+"
ENSG00000279666	"Hsap38.chr16.35904609.35905376.-"
ENSG00000255549	"Hsap38.chr8.12466060.12467358.-"
ENSG00000079112	"Hsap38.chr8.94133448.94133762.-"
ENSG00000283674	"Hsap38.chr8.12490230.12491108.-"
ENSG00000139973	"Hsap38.chr14.61943419.61944264.+"
ENSG00000185305	"Hsap38.chr5.54181968.54183698.-"
ENSG00000198157	"Hsap38.chrX.81178831.81179832.+"
ENSG00000206560	"Hsap38.chr3.15698034.15699029.+"
ENSG00000177182	"Hsap38.chr8.61116274.61118469.-"
ENSG00000102531	"Hsap38.chr13.49153338.49154669.-"
ENSG00000254222	"Hsap38.chr8.61269801.61270406.-"
ENSG00000131171	"Hsap38.chrX.81283439.81283951.+"
ENSG00000111879	"Hsap38.chr6.119048192.119048770.+"
ENSG00000232677	"Hsap38.chr19.36325561.36326190.-"
ENSG00000131979	"Hsap38.chr14.54874110.54874724.+"
ENSG00000047617	"Hsap38.chr12.5825043.5826005.+"
ENSG00000249884	"Hsap38.chr2.86655459.86659307.-"
ENSG00000120915	"Hsap38.chr8.27496104.27496838.-"
ENSG00000227517	"Hsap38.chr17.69613618.69614139.-"
ENSG00000227195	"Hsap38.chr20.26236690.26239488.+"
ENSG00000226792	"Hsap38.chr13.51172768.51173148.+"
ENSG00000261239	"Hsap38.chr16.46538226.46540364.+"
ENSG00000198838	"Hsap38.chr15.33351251.33351982.+"
ENSG00000147246	"Hsap38.chrX.114830918.114834427.-"
ENSG00000236197	"Hsap38.chr7.95147181.95147975.-"
ENSG00000228659	"Hsap38.chrX.131002992.131005331.-"
ENSG00000151150	"Hsap38.chr10.60694855.60698343.+"
ENSG00000260141	"Hsap38.chr16.33092317.33094464.+"
ENSG00000164270	"Hsap38.chr5.148612701.148614470.+"
ENSG00000266258	"Hsap38.chr18.70345049.70345759.-"
ENSG00000165097	"Hsap38.chr6.18176206.18176784.-"
ENSG00000129151	"Hsap38.chr11.27071583.27072254.+"
ENSG00000266573	"Hsap38.chr18.24905086.24905871.+"
ENSG00000103047	"Hsap38.chr16.69026308.69026652.-"
ENSG00000254560	"Hsap38.chr11.27071583.27072254.+"
ENSG00000232517	"Hsap38.chr5.54816716.54817132.+"
ENSG00000113389	"Hsap38.chr5.32718510.32718965.-"
ENSG00000111877	"Hsap38.chr6.118819003.118819512.-"
ENSG00000021488	"Hsap38.chr19.32849280.32850407.+"
ENSG00000120498	"Hsap38.chrX.70642135.70644714.+"
ENSG00000165006	"Hsap38.chr9.34213432.34213944.+"
ENSG00000166387	"Hsap38.chr11.7517871.7518491.-"
ENSG00000253194	"Hsap38.chr6.118948516.118948932.+"
ENSG00000175322	"Hsap38.chr18.14068448.14069674.+"
ENSG00000120279	"Hsap38.chr6.152709080.152712559.-"
ENSG00000168356	"Hsap38.chr3.38935990.38936604.+"
ENSG00000079931	"Hsap38.chr6.132308173.132308874.+"
ENSG00000283240	"Hsap38.chr12.16707185.16708579.-"
ENSG00000102699	"Hsap38.chr13.24463504.24463830.+"
ENSG00000175198	"Hsap38.chr13.100285236.100285988.+"
ENSG00000118495	"Hsap38.chr6.144042257.144043498.-"
ENSG00000265995	"Hsap38.chr18.71894782.71895138.-"
ENSG00000223786	"Hsap38.chr6.74663766.74665340.+"
ENSG00000185238	"Hsap38.chr11.20472179.20472604.-"
ENSG00000272243	"Hsap38.chr6.74663766.74665340.+"
ENSG00000237914	"Hsap38.chr20.1640663.1641001.-"
ENSG00000089012	"Hsap38.chr20.1640663.1641001.-"
ENSG00000205822	"Hsap38.chr13.24550205.24551965.-"
ENSG00000139915	"Hsap38.chr14.47173866.47176010.+"
ENSG00000253394	"Hsap38.chr8.90378933.90380084.+"
ENSG00000171643	"Hsap38.chr5.76910826.76911749.+"
ENSG00000144063	"Hsap38.chr2.110110959.110111306.+"
ENSG00000198795	"Hsap38.chr18.25270196.25271305.+"
ENSG00000196912	"Hsap38.chr2.97528916.97530997.+"
ENSG00000181355	"Hsap38.chr6.9684527.9687580.+"
ENSG00000213061	"Hsap38.chr10.102841924.102842754.-"
ENSG00000054965	"Hsap38.chr11.73502771.73503385.+"
ENSG00000260034	"Hsap38.chr16.25144025.25144906.-"
ENSG00000205629	"Hsap38.chr16.25144025.25144906.-"
ENSG00000127990	"Hsap38.chr7.94573474.94574160.-"
ENSG00000067900	"Hsap38.chr18.21078664.21079368.-"
ENSG00000249506	"Hsap38.chr4.16368716.16369897.-"
ENSG00000180574	"Hsap38.chr12.10516503.10517528.-"
ENSG00000256321	"Hsap38.chr12.23149626.23150189.+"
ENSG00000256995	"Hsap38.chr12.23072060.23074702.-"
ENSG00000248138	"Hsap38.chr4.16404288.16406447.-"
ENSG00000169744	"Hsap38.chr4.16560430.16561806.+"
ENSG00000230438	"Hsap38.chr6.2881057.2881506.+"
ENSG00000095209	"Hsap38.chr9.105763555.105764781.+"
ENSG00000263551	"Hsap38.chr18.1085482.1086201.-"
ENSG00000272461	"Hsap38.chr18.971355.973760.-"
ENSG00000147234	"Hsap38.chrX.107585059.107585523.-"
ENSG00000262370	"Hsap38.chr16.3079512.3080111.-"
ENSG00000113387	"Hsap38.chr5.32555492.32556082.-"
ENSG00000284999	"Hsap38.chr6.105718223.105722059.+"
ENSG00000113657	"Hsap38.chr5.147495237.147495761.+"
ENSG00000145781	"Hsap38.chr5.116253084.116255354.-"
ENSG00000225117	"Hsap38.chrY.12358647.12359237.-"
ENSG00000227447	"Hsap38.chrY.12472711.12473193.-"
ENSG00000234848	"Hsap38.chr19.12451891.12452364.+"
ENSG00000284707	"Hsap38.chr7.97952198.97952848.-"
ENSG00000112304	"Hsap38.chr6.24677707.24678537.-"
ENSG00000255185	"Hsap38.chr16.70045235.70045900.+"
ENSG00000173681	"Hsap38.chrX.19941730.19944342.-"
ENSG00000230590	"Hsap38.chrX.74035724.74036584.-"
ENSG00000225470	"Hsap38.chrX.74035724.74036584.-"
ENSG00000123191	"Hsap38.chr13.51986365.51987294.+"
ENSG00000139734	"Hsap38.chr13.59984538.59987267.+"
ENSG00000276502	"Hsap38.chr9.41314513.41315943.+"
ENSG00000232973	"Hsap38.chr2.38134193.38135182.-"
ENSG00000155966	"Hsap38.chrX.148737558.148738127.-"
ENSG00000258782	"Hsap38.chr14.59516574.59518091.+"
ENSG00000172572	"Hsap38.chr12.20671470.20672435.+"
ENSG00000254026	"Hsap38.chr8.20959947.20960591.+"
ENSG00000255274	"Hsap38.chr11.118037327.118037917.-"
ENSG00000148468	"Hsap38.chr10.15273676.15274806.+"
ENSG00000234511	"Hsap38.chr5.170241946.170242794.-"
ENSG00000265943	"Hsap38.chr18.22720570.22721961.+"
ENSG00000236120	"Hsap38.chrX.5711983.5712258.-"
ENSG00000250064	"Hsap38.chr4.28493032.28493385.+"
ENSG00000251410	"Hsap38.chr4.27976734.27977447.+"
ENSG00000130997	"Hsap38.chr4.2111178.2111774.+"
ENSG00000188107	"Hsap38.chr6.64392718.64394010.+"
ENSG00000124429	"Hsap38.chrX.85320217.85321848.+"
ENSG00000054654	"Hsap38.chr14.63905495.63905950.-"
ENSG00000230317	"Hsap38.chrX.51111014.51113125.-"
ENSG00000229245	"Hsap38.chr9.122410277.122410939.-"
ENSG00000129682	"Hsap38.chrX.138807761.138811387.+"
ENSG00000125851	"Hsap38.chr20.17414179.17415222.+"
ENSG00000225889	"Hsap38.chr2.64242083.64242472.-"
ENSG00000223482	"Hsap38.chr10.87274206.87274496.+"
ENSG00000053328	"Hsap38.chr6.110262638.110264263.+"
ENSG00000144036	"Hsap38.chr2.72459143.72460312.+"
ENSG00000259370	"Hsap38.chr15.62859150.62859611.+"
ENSG00000214189	"Hsap38.chr19.12100444.12101031.-"
ENSG00000118307	"Hsap38.chr12.25166047.25166763.+"
ENSG00000139668	"Hsap38.chr13.51710238.51712073.+"
ENSG00000168300	"Hsap38.chr8.51823925.51824380.+"
ENSG00000215483	"Hsap38.chr13.40358249.40362100.+"
ENSG00000164953	"Hsap38.chr8.93776163.93776939.-"
ENSG00000248673	"Hsap38.chr5.74436081.74437370.+"
ENSG00000133812	"Hsap38.chr11.10176041.10178701.+"
ENSG00000182348	"Hsap38.chr7.88873289.88874761.-"
ENSG00000006606	"Hsap38.chr7.75785604.75786551.+"
ENSG00000176584	"Hsap38.chr10.122806893.122809670.-"
ENSG00000226680	"Hsap38.chr7.123081293.123081718.-"
ENSG00000254951	"Hsap38.chr11.7863542.7865347.+"
ENSG00000259430	"Hsap38.chr15.100420331.100422328.+"
ENSG00000271758	"Hsap38.chr11.7737209.7740262.+"
ENSG00000176473	"Hsap38.chr14.100507852.100508472.+"
ENSG00000281880	"Hsap38.chr11.31908634.31909494.+"
ENSG00000132570	"Hsap38.chr5.134999648.135000277.-"
ENSG00000158352	"Hsap38.chrX.50737865.50738917.+"
